# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on Jul 10 2023 at 15:47:10+0200
# parameter filename: "TOV_90moreprecise.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_90moreprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.47.05-43283
# Run ID: run-TOV_90moreprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.47.05-43283
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
299008 219 1017.00711053217 985.127411123395 779.855408906937 775.215818881989 751.65694475174 0 28.2565279006958 1752 179071.598668103 179071.598668103 138819136 138819136 118268.133553086 118268.133553086 91683328 91683328 1161.90725209981 2558479.58963053 32690.9648315049 2525788.62479903 32828 72399324 922044 71477280 0 0 0 0 773.630073308945 1688997605.78929 373442
299520 219.375 1016.0628426689 985.231070410246 781.904505968094 777.264915943146 753.637570858002 0 28.2692790031433 1755 178905.33478057 178905.33478057 139056840 139056840 118158.324293538 118158.324293538 91840320 91840320 1162.1351898272 2561318.25817051 32664.9138438196 2528653.34432669 32854 72400839 923559 71477280 0 0 0 0 775.669015407562 1688997607.83838 374081
300032 219.75 1016.54151153589 985.280496548349 782.866539955139 778.226949930191 754.586826324463 0 28.2821397781372 1758 178989.61737639 178989.61737639 139294544 139294544 118213.988873365 118213.988873365 91997312 91997312 1162.52945236114 2560217.47410702 32706.7314782382 2527510.74262879 32880 72402438 925158 71477280 0 0 0 0 776.62041425705 1688997608.80042 374720
300544 220.125 1017.0626951762 985.328947433042 783.795097112656 779.155507087708 755.501597642899 0 28.2961473464966 1761 179081.385847528 179081.385847528 139532248 139532248 118274.597511927 118274.597511927 92154304 92154304 1162.88195580645 2559025.79592151 32746.5678464536 2526279.22807506 32906 72404020 926740 71477280 0 0 0 0 777.538300037384 1688997609.72897 375359
301056 220.5 1017.44426648167 985.383651203681 784.829745054245 780.190155029297 756.469500541687 0 28.4256815910339 1764 179148.571792413 179148.571792413 139769952 139769952 118318.970580363 118318.970580363 92311296 92311296 1163.17755953736 2561251.47185652 32726.0224991723 2528525.44935735 33052 72891855 928335 71963520 0 0 0 0 778.560741424561 1688997610.76362 375998
301568 220.875 1016.32039672399 985.494628820864 787.020817995071 782.381227970123 758.584786653519 0 28.4399125576019 1767 178950.684135467 178950.684135467 140007656 140007656 118188.275349995 118188.275349995 92468288 92468288 1163.10182678938 2563409.36343966 32693.3455950128 2530716.01784465 33078 72893413 929893 71963520 0 0 0 0 780.740241289139 1688997612.95469 376637
302080 221.25 1016.8068429562 985.543623346978 787.974208116531 783.334618091583 759.516013860703 0 28.4606072902679 1770 179036.336146711 179036.336146711 140245360 140245360 118244.844362503 118244.844362503 92625280 92625280 1163.10963733127 2561469.37309874 32724.2477730032 2528745.12532573 33104 72895010 931490 71963520 0 0 0 0 781.683053970337 1688997613.90809 377276
302592 221.625 1017.28779003036 985.59347348721 788.930926084518 784.29133605957 760.459644556046 0 28.4735794067383 1773 179121.019882502 179121.019882502 140483064 140483064 118300.773875886 118300.773875886 92782272 92782272 1163.48819658406 2560347.13179663 32764.3839658957 2527582.74783074 33130 72896588 933068 71963520 0 0 0 0 782.629190921783 1688997614.8648 377915
303104 222 1017.74954950846 985.644837179406 789.901544094086 785.261954069138 761.360114574432 0 28.5992877483368 1776 179202.325123229 179202.325123229 140720768 140720768 118354.472056617 118354.472056617 92939264 92939264 1163.64178525573 2562250.25272975 32739.9508618358 2529510.30186791 33276 73384413 934653 72449760 0 0 0 0 783.589204072952 1688997615.83542 378554
303616 222.375 1017.05357391044 985.740688066833 791.766267061234 787.126677036285 763.156629562378 0 28.6120636463165 1779 179079.779802079 179079.779802079 140958472 140958472 118273.536796554 118273.536796554 93096256 93096256 1163.87353741661 2565069.37576317 32714.3257245898 2532355.05003858 33302 73385929 936169 72449760 0 0 0 0 785.443398237228 1688997617.70014 379193
304128 222.75 1017.55594378117 985.789688199125 792.704369068146 788.064779043198 764.080363035202 0 28.6264452934265 1782 179168.235600414 179168.235600414 141196176 141196176 118331.957574884 118331.957574884 93253248 93253248 1164.19763053596 2563837.74219226 32753.870961352 2531083.87123091 33328 73387528 937768 72449760 0 0 0 0 786.371369361877 1688997618.63825 379832
304640 223.125 1018.00464623942 985.841449505681 793.683140039444 789.043550014496 765.04622220993 0 28.6392419338226 1785 179247.241799773 179247.241799773 141433880 141433880 118384.13734994 118384.13734994 93410240 93410240 1164.5806367342 2562736.96900316 32794.3113707622 2529942.65763239 33354 73389112 939352 72449760 0 0 0 0 787.339677095413 1688997619.61702 380471
305152 223.5 1018.32109246063 985.899184788199 794.763653993607 790.124063968658 766.06106543541 0 28.7583556175232 1788 179302.960712787 179302.960712787 141671584 141671584 118420.936998207 118420.936998207 93567232 93567232 1164.91235388772 2565023.2852944 32775.0229946192 2532248.26229978 33500 73876945 940945 72936000 0 0 0 0 788.409437179565 1688997620.69753 381110
305664 223.875 1017.28348282767 986.009214965159 796.896629095078 792.257039070129 768.12757396698 0 28.7716021537781 1791 179120.261483014 179120.261483014 141909288 141909288 118300.27298969 118300.27298969 93724224 93724224 1165.21032236684 2567977.31698342 32753.2828521613 2535224.03413126 33526 73878506 942506 72936000 0 0 0 0 790.532005786896 1688997622.83051 381749
306176 224.25 1017.71829897845 986.060627029344 797.884637117386 793.245047092438 769.102664470673 0 28.7847287654877 1794 179196.8226225 179196.8226225 142146992 142146992 118350.837920908 118350.837920908 93881216 93881216 1165.59071234581 2566880.45349931 32794.2428264307 2534086.21067288 33552 73880103 944103 72936000 0 0 0 0 791.509725809097 1688997623.81851 382388
306688 224.625 1018.04975206124 986.11673890432 798.952440023422 794.312849998474 770.155921459198 0 28.7990965843201 1797 179255.183899233 179255.183899233 142384696 142384696 118389.382722665 118389.382722665 94038208 94038208 1165.90482717974 2565638.61479379 32832.4411123297 2532806.17368146 33578 73881685 945685 72936000 0 0 0 0 792.566870212555 1688997624.88632 383027
307200 225 1018.37622955677 986.173587560899 800.023433923721 795.383843898773 771.159451007843 0 28.9223532676697 1800 179312.669089305 179312.669089305 142622400 142622400 118427.348911538 118427.348911538 94195200 94195200 1166.15922681562 2567746.35766669 32811.3761278251 2534934.98153886 33724 74369513 947273 73422240 0 0 0 0 793.627306461334 1688997625.95731 383666
307712 225.375 1017.54747102949 986.27495892879 801.997967004776 797.358376979828 773.064876794815 0 28.9354381561279 1803 179166.743743402 179166.743743402 142860104 142860104 118330.972275453 118330.972275453 94352192 94352192 1166.34620619895 2570441.19588705 32784.849219923 2537656.34666713 33750 74371028 948788 73422240 0 0 0 0 795.591788291931 1688997627.93184 384305
308224 225.75 1017.96303057162 986.327019875014 802.998641967773 798.359051942825 774.052129507065 0 28.9491136074066 1806 179239.914236293 179239.914236293 143097808 143097808 118379.297848518 118379.297848518 94509184 94509184 1166.70358979657 2569304.64769984 32824.9906198455 2536479.65708 33776 74372626 950386 73422240 0 0 0 0 796.582149505615 1688997628.93252 384944
308736 226.125 1018.24306962311 986.384988633499 804.104888916016 799.465298891068 775.142771720886 0 28.9647912979126 1809 179289.222682735 179289.222682735 143335512 143335512 118411.863693535 118411.863693535 94666176 94666176 1166.97269651557 2567974.6925583 32861.6859598944 2535113.00659841 33802 74374204 951964 73422240 0 0 0 0 797.677839517593 1688997630.03877 385583
309248 226.5 1018.71584777334 986.435774784418 805.059061050415 800.419471025467 776.02899813652 0 29.0879762172699 1812 179372.468058604 179372.468058604 143573216 143573216 118466.843239728 118466.843239728 94823168 94823168 1167.2038087035 2570022.05683441 32839.8185986604 2537182.23823575 33948 74862036 953556 73908480 0 0 0 0 798.6214594841 1688997630.99294 386222
309760 226.875 1017.84156939231 986.539296417458 807.072920084 802.433330059052 777.973551273346 0 29.1017227172852 1815 179218.527711725 179218.527711725 143810920 143810920 118365.17308299 118365.17308299 94980160 94980160 1167.37927276151 2572680.16660868 32814.7667467757 2539865.39986191 33974 74863588 955108 73908480 0 0 0 0 800.624495029449 1688997633.0068 386861
310272 227.25 1018.19908327367 986.593589101855 808.117037057877 803.477447032928 779.004861593246 0 29.1145355701447 1818 179281.477696656 179281.477696656 144048624 144048624 118406.748504667 118406.748504667 95137152 95137152 1167.75883139697 2571603.24864616 32855.1537195179 2538748.09492665 34000 74865183 956703 73908480 0 0 0 0 801.658178806305 1688997634.05091 387500
310784 227.625 1018.72527337657 986.641630478345 809.027211904526 804.387621879578 779.902072668076 0 29.1274492740631 1821 179374.127690892 179374.127690892 144286328 144286328 118467.939346618 118467.939346618 95294144 95294144 1168.13175462596 2570512.51814461 32894.4350178759 2537618.08312673 34026 74866755 958275 73908480 0 0 0 0 802.557875394821 1688997634.96109 388139
311296 228 1019.06339849401 986.698187984591 810.085062026978 805.445472002029 780.893627643585 0 29.246878862381 1824 179433.663759719 179433.663759719 144524032 144524032 118507.260041757 118507.260041757 95451136 95451136 1168.42494109864 2572688.07053642 32874.5407778238 2539813.52975859 34172 75354581 959861 74394720 0 0 0 0 803.571935653687 1688997636.01894 388778
311808 228.375 1017.54846785729 986.825674530822 812.610930919647 807.971340894699 783.353269577026 0 29.2599983215332 1827 179166.919261888 179166.919261888 144761736 144761736 118331.088196927 118331.088196927 95608128 95608128 1168.71952271141 2575594.37569352 32851.1561038495 2542743.21958967 34198 75356088 961368 74394720 0 0 0 0 806.120737552643 1688997638.54481 389417
312320 228.75 1017.98625474704 986.875910924841 813.5896089077 808.950018882751 784.319072723389 0 29.2728974819183 1830 179244.003480289 179244.003480289 144999440 144999440 118381.99859648 118381.99859648 95765120 95765120 1169.09371883464 2574516.21403477 32891.4371071903 2541624.77692758 34224 75357687 962967 74394720 0 0 0 0 807.088821411133 1688997639.52349 390056
312832 229.125 1018.489372329 986.924012011447 814.515492916107 809.875902891159 785.232223510742 0 29.2856094837189 1833 179332.590933402 179332.590933402 145237144 145237144 118440.506326426 118440.506326426 95922112 95922112 1169.47324173187 2573450.48999868 32930.8857781886 2540519.6042205 34250 75359266 964546 74394720 0 0 0 0 808.002644538879 1688997640.44937 390695
313344 229.5 1018.90688009761 986.976304008721 815.508587121964 810.868997097015 786.158290624619 0 29.4071500301361 1836 179406.104464239 179406.104464239 145474848 145474848 118489.05845947 118489.05845947 96079104 96079104 1169.73264658862 2575543.38528874 32910.1275037333 2542633.257785 34396 75847096 966136 74880960 0 0 0 0 808.986910581589 1688997641.44246 391334
313856 229.875 1018.01749246465 987.079671541535 817.543107032776 812.903517007828 788.124279737473 0 29.4211511611938 1839 179249.503725049 179249.503725049 145712552 145712552 118385.631242229 118385.631242229 96236096 96236096 1169.93106674564 2578227.48128744 32886.049137467 2545341.43214997 34422 75848651 967691 74880960 0 0 0 0 811.010435581207 1688997643.47698 391973
314368 230.25 1018.51561116562 987.127577557843 818.471004009247 813.831413984299 789.039103746414 0 29.4342133998871 1842 179337.21099001 179337.21099001 145950256 145950256 118443.557650454 118443.557650454 96393088 96393088 1170.29480571789 2577136.72316923 32925.8726533457 2544210.85051588 34448 75850248 969288 74880960 0 0 0 0 811.927796602249 1688997644.40488 392612
314880 230.625 1019.0145200993 987.176097132041 819.39736199379 814.757771968842 789.952535152435 0 29.4472508430481 1845 179425.057396802 179425.057396802 146187960 146187960 118501.575955132 118501.575955132 96550080 96550080 1170.66404179317 2576058.7558786 32964.8398080154 2543093.91607058 34474 75851825 970865 74880960 0 0 0 0 812.843668937683 1688997645.33124 393251
315392 231 1019.3445998997 987.232240009423 820.457911014557 815.818320989609 790.94735455513 0 29.5672495365143 1848 179483.176870044 179483.176870044 146425664 146425664 118539.961057373 118539.961057373 96707072 96707072 1170.9708031941 2578247.62147768 32945.5664903068 2545302.05498737 34620 76339645 972445 75367200 0 0 0 0 813.893711090088 1688997646.39179 393890
315904 231.375 1018.74394446504 987.325449963581 822.264081954956 817.624491930008 792.686586141586 0 29.5797827243805 1851 179377.415240828 179377.415240828 146663368 146663368 118470.110614411 118470.110614411 96864064 96864064 1171.22829527512 2581047.85076132 32921.3807059301 2548126.47005539 34646 76341153 973953 75367200 0 0 0 0 815.689657926559 1688997648.19796 394529
316416 231.75 1019.11777973694 987.378943243958 823.288834095001 818.649244070053 793.698829889297 0 29.5933880805969 1854 179443.239047845 179443.239047845 146901072 146901072 118513.584056639 118513.584056639 97021056 97021056 1171.61186456734 2580010.8195079 32961.5025810641 2547049.31692684 34672 76342749 975549 75367200 0 0 0 0 816.704023838043 1688997649.22271 395168
316928 232.125 1019.47495444765 987.433622860237 824.326230049133 819.686640024185 794.722070217133 0 29.6064648628235 1857 179506.12931261 179506.12931261 147138776 147138776 118555.120036033 118555.120036033 97178048 97178048 1171.92989758478 2578830.45603191 32999.0449161137 2545831.4111158 34698 76344331 977131 75367200 0 0 0 0 817.730387926102 1688997650.26011 395807
317440 232.5 1019.80171525438 987.490160417724 825.387376070023 820.747786045074 795.717452049255 0 29.7257132530212 1860 179563.664387279 179563.664387279 147376480 147376480 118593.119171271 118593.119171271 97335040 97335040 1172.23084142905 2580998.35194724 32979.6934874219 2548018.65845982 34844 76832159 978719 75853440 0 0 0 0 818.781103849411 1688997651.32125 396446
317952 232.875 1018.98694225853 987.592463278809 827.368484020233 822.728893995285 797.632208108902 0 29.7396914958954 1863 179420.201572313 179420.201572313 147614184 147614184 118498.368917816 118498.368917816 97492032 97492032 1172.50728046662 2583830.57882249 32958.3638153742 2550872.21500711 34870 76833719 980279 75853440 0 0 0 0 820.751578092575 1688997653.30236 397085
318464 233.25 1019.48233911443 987.640892041298 828.292896986008 823.65330696106 798.542578458786 0 29.7528874874115 1866 179507.429582857 179507.429582857 147851888 147851888 118555.978801669 118555.978801669 97649024 97649024 1172.82777890508 2582664.85213244 32996.6887279467 2549668.16340449 34896 76835320 981880 75853440 0 0 0 0 821.665644645691 1688997654.22677 397724
318976 233.625 1019.85139378749 987.695147420076 829.318562984467 824.678972959518 799.554290771484 0 29.7667171955109 1869 179572.411636194 179572.411636194 148089592 148089592 118598.896306286 118598.896306286 97806016 97806016 1173.15148007449 2581507.13211413 33034.2698442041 2548472.86226993 34922 76836900 983460 75853440 0 0 0 0 822.680721759796 1688997655.25244 398363
319488 234 1020.15562180035 987.752712170414 830.395956993103 825.756366968155 800.566027164459 0 29.8860533237457 1872 179625.979203283 179625.979203283 148327296 148327296 118634.275094579 118634.275094579 97963008 97963008 1173.45230783573 2583666.7214012 33015.0625783344 2550651.65882287 35068 77324723 985043 76339680 0 0 0 0 823.747573375702 1688997656.32983 399002
320000 234.375 1019.23879525128 987.859423562991 832.463259935379 827.823669910431 802.565762042999 0 29.8997910022736 1875 179464.547101044 179464.547101044 148565000 148565000 118527.656995621 118527.656995621 98120000 98120000 1173.67681156167 2586370.81532193 32990.5868226985 2553380.22849923 35094 77326236 986556 76339680 0 0 0 0 825.804612636566 1688997658.39714 399641
320512 234.75 1019.7204277129 987.908255213663 833.396156072617 828.756566047668 803.485803127289 0 29.9137272834778 1878 179549.351517827 179549.351517827 148802704 148802704 118583.666212965 118583.666212965 98276992 98276992 1174.04164585378 2585312.85609852 33030.0348446515 2552282.82125387 35120 77327838 988158 76339680 0 0 0 0 826.727038383484 1688997659.33003 400280
321024 235.125 1020.17570201507 987.958806615935 834.349607944489 829.71001791954 804.425374984741 0 29.9266657829285 1881 179629.514867992 179629.514867992 149040408 149040408 118636.610230185 118636.610230185 98433984 98433984 1174.3659410509 2584166.45479333 33067.4808383912 2551098.97395494 35146 77329420 989740 76339680 0 0 0 0 827.66991186142 1688997660.28348 400919
321536 235.5 1020.58366524874 988.012071051525 835.340716123581 830.701126098633 805.349597930908 0 30.0462815761566 1884 179701.347825398 179701.347825398 149278112 149278112 118684.052425726 118684.052425726 98590976 98590976 1174.61442329972 2586202.8718539 33046.9838981244 2553155.88795578 35292 77817248 991328 76825920 0 0 0 0 828.650127649307 1688997661.27459 401558
322048 235.875 1019.79860911507 988.114299378842 837.303992986679 832.664402961731 807.247096776962 0 30.0592112541199 1887 179563.117467472 179563.117467472 149515816 149515816 118592.75795718 118592.75795718 98747968 98747968 1174.90507847526 2589042.64289414 33026.2310876627 2556016.41180648 35318 77818807 992887 76825920 0 0 0 0 830.60337972641 1688997663.23787 402197
322560 236.25 1020.12596251276 988.169836455768 838.360161066055 833.720571041107 808.288368225098 0 30.075270652771 1890 179620.756883803 179620.756883803 149753520 149753520 118630.82600504 118630.82600504 98904960 98904960 1175.18766462993 2587813.38417606 33063.1434333975 2554750.24074266 35344 77820405 994485 76825920 0 0 0 0 831.649112939835 1688997664.29404 402836
323072 236.625 1020.44145925837 988.226331663346 839.425350904465 834.785760879517 809.337206363678 0 30.0912263393402 1893 179676.308615964 179676.308615964 149991224 149991224 118667.515238437 118667.515238437 99061952 99061952 1175.41312499542 2586459.39082441 33097.5543756132 2553361.83644879 35370 77821983 996063 76825920 0 0 0 0 832.702994346619 1688997665.35923 403475
323584 237 1020.68370188913 988.286404686264 840.549870967865 835.910280942917 810.390880584717 0 30.2150266170502 1896 179718.961980633 179718.961980633 150228928 150228928 118695.685723688 118695.685723688 99218944 99218944 1175.50354138544 2588139.75562043 33072.7914737271 2555066.9641467 35516 78309806 997646 77312160 0 0 0 0 833.817240715027 1688997666.48375 404114
324096 237.375 1020.0097212018 988.383903506699 842.425723075867 837.786133050919 812.200074672699 0 30.2279834747314 1899 179600.289458187 179600.289458187 150466632 150466632 118617.308259935 118617.308259935 99375936 99375936 1175.75641474992 2590882.38424003 33049.4150754201 2557832.96916461 35542 78311322 999162 77312160 0 0 0 0 835.682636499405 1688997668.3596 404753
324608 237.75 1020.42977052305 988.435397580648 843.403829097748 838.7642390728 813.165445566177 0 30.2409517765045 1902 179674.250498083 179674.250498083 150704336 150704336 118666.155951078 118666.155951078 99532928 99532928 1176.12107019111 2589844.16009664 33088.442011306 2556755.71808533 35568 78312919 1000759 77312160 0 0 0 0 836.649979114532 1688997669.33771 405392
325120 238.125 1020.85252488905 988.487418527593 844.378905057907 839.739315032959 814.127531051636 0 30.2537410259247 1905 179748.687834243 179748.687834243 150942040 150942040 118715.318212876 118715.318212876 99689920 99689920 1176.47548810913 2588784.16510155 33126.3631130359 2555657.80198852 35594 78314499 1002339 77312160 0 0 0 0 837.614738941193 1688997670.31278 406031
325632 238.5 1021.27743641075 988.539961603911 845.35139799118 840.711807966232 815.030558824539 0 30.3801264762878 1908 179823.504995986 179823.504995986 151179744 151179744 118764.731331108 118764.731331108 99846912 99846912 1176.61651130192 2590568.04359222 33103.2064938454 2557464.83709837 35740 78802330 1003930 77798400 0 0 0 0 838.576423168182 1688997671.28527 406670
326144 238.875 1020.4019106107 988.646691973052 847.395754098892 842.756164073944 817.005069971085 0 30.3934919834137 1911 179669.345007264 179669.345007264 151417448 151417448 118662.916111552 118662.916111552 100003904 100003904 1176.74218354557 2593020.50156529 33078.1299878727 2559942.37157742 35766 78803889 1005489 77798400 0 0 0 0 840.609927415848 1688997673.32963 407309
326656 239.25 1020.85052179466 988.697091190529 848.347832918167 843.708242893219 817.943823099136 0 30.4064688682556 1914 179748.335135317 179748.335135317 151655152 151655152 118715.085272287 118715.085272287 100160896 100160896 1177.08158275884 2591936.86849402 33116.4871341993 2558820.38135982 35792 78805492 1007092 77798400 0 0 0 0 841.55167555809 1688997674.28171 407948
327168 239.625 1021.19290693336 988.752575243822 849.386938095093 844.747348070145 818.969303607941 0 30.4199554920197 1917 179808.621296065 179808.621296065 151892856 151892856 118754.901366876 118754.901366876 100317888 100317888 1177.4091116496 2590827.79869969 33153.5642729205 2557674.23442677 35818 78807074 1008674 77798400 0 0 0 0 842.57970905304 1688997675.32082 408587
327680 240 1021.4320866046 988.813164560125 850.510804891586 845.871214866638 820.026770114899 0 30.5393934249878 1920 179850.735343897 179850.735343897 152130560 152130560 118782.715659429 118782.715659429 100474880 100474880 1177.66562933638 2592857.95266333 33133.80290369 2559724.14975964 35964 79294898 1010258 78284640 0 0 0 0 843.660946369171 1688997676.44468 409226
328192 240.375 1020.07422610903 988.939498780946 852.960210084915 848.320620059967 822.410379886627 0 30.5521640777588 1923 179611.647291126 179611.647291126 152368264 152368264 118624.809559488 118624.809559488 100631872 100631872 1177.94435407424 2595634.39421159 33111.4770011615 2562522.91721042 35990 79296408 1011768 78284640 0 0 0 0 846.132015228271 1688997678.89409 409865
328704 240.75 1020.50437150137 988.989678479836 853.925515890121 849.285925865173 823.362845182419 0 30.5651416778564 1926 179687.386017305 179687.386017305 152605968 152605968 118674.831326477 118674.831326477 100788864 100788864 1178.30016703756 2594596.38715457 33150.0806879635 2561446.3064666 36016 79298013 1013373 78284640 0 0 0 0 847.086802005768 1688997679.85939 410504
329216 241.125 1020.93342567803 989.040355417632 854.890917062759 850.251327037811 824.31516957283 0 30.5780396461487 1929 179762.932605459 179762.932605459 152843672 152843672 118724.726195589 118724.726195589 100945856 100945856 1178.64657313349 2593538.42538499 33187.6105509514 2560350.81483404 36042 79299597 1014957 78284640 0 0 0 0 848.041374921799 1688997680.82479 411143
329728 241.5 1021.29681322845 989.094506991781 855.910238027573 851.270648002625 825.260962486267 0 30.7051310539246 1932 179826.916808634 179826.916808634 153081376 153081376 118766.984668416 118766.984668416 101102848 101102848 1178.62492218833 2594948.77432957 33160.327024053 2561788.44730551 36188 79787432 1016552 78770880 0 0 0 0 849.050238609314 1688997681.84412 411782
330240 241.875 1020.54572966601 989.19495066541 857.859563112259 853.219973087311 827.144076824188 0 30.7188854217529 1935 179694.668240391 179694.668240391 153319080 153319080 118679.64088276 118679.64088276 101259840 101259840 1178.88415180532 2597672.49822082 33139.4395144358 2564533.05870639 36214 79788996 1018116 78770880 0 0 0 0 850.989270687103 1688997683.79344 412421
330752 242.25 1020.93453491068 989.246969445484 858.85694694519 854.217356920242 828.127366542816 0 30.7319204807281 1938 179763.127915858 179763.127915858 153556784 153556784 118724.855188665 118724.855188665 101416832 101416832 1179.18954718953 2596533.14348006 33176.3072144399 2563356.83626562 36240 79790592 1019712 78770880 0 0 0 0 851.976413726807 1688997684.79082 413060
331264 242.625 1021.40793609453 989.295924436408 859.782740116119 855.143150091171 829.039959192276 0 30.7450966835022 1941 179846.482993641 179846.482993641 153794488 153794488 118779.907187669 118779.907187669 101573824 101573824 1179.52894664373 2595469.45989246 33213.2933103681 2562256.16658209 36266 79792171 1021291 78770880 0 0 0 0 852.890944957733 1688997685.71662 413699
331776 243 1021.76344928308 989.350679017111 860.806446075439 856.166856050491 829.996824264526 0 30.8694694042206 1944 179909.080702508 179909.080702508 154032192 154032192 118821.249948036 118821.249948036 101730816 101730816 1179.76131687294 2597431.26647709 33193.3642767974 2564237.90220029 36412 80279997 1022877 79257120 0 0 0 0 853.903870344162 1688997686.74032 414338
332288 243.375 1020.93774640159 989.454952773724 862.821201086044 858.181611061096 831.94034743309 0 30.8831825256348 1947 179763.693385662 179763.693385662 154269896 154269896 118725.228654132 118725.228654132 101887808 101887808 1179.82489763571 2599710.80794006 33165.1777347168 2566545.63020534 36438 80281511 1024391 79257120 0 0 0 0 855.908074378967 1688997688.75508 414977
332800 243.75 1021.33250168316 989.506820269372 863.811307907104 859.171717882156 832.917765617371 0 30.8960781097412 1950 179833.200725995 179833.200725995 154507600 154507600 118771.134892031 118771.134892031 102044800 102044800 1180.18191821648 2598695.03623346 33203.5410630419 2565491.49517042 36464 80283113 1025993 79257120 0 0 0 0 856.887768030167 1688997689.74518 415616
333312 244.125 1021.80998026831 989.555663688357 864.731013059616 860.091423034668 833.824561595917 0 30.9089004993439 1953 179917.273740518 179917.273740518 154745304 154745304 118826.661053543 118826.661053543 102201792 102201792 1180.53022175173 2597660.75359045 33240.8267965238 2564419.92679393 36490 80284696 1027576 79257120 0 0 0 0 857.797109603882 1688997690.66489 416255
333824 244.5 1022.06269197004 989.615130657331 865.839208126068 861.19961810112 834.867146730423 0 31.0282783508301 1956 179961.770468182 179961.770468182 154983008 154983008 118856.048990934 118856.048990934 102358784 102358784 1180.80613146215 2599710.5898583 33222.0702670013 2566488.5195913 36636 80772530 1029170 79743360 0 0 0 0 858.894684553146 1688997691.77309 416894
334336 244.875 1020.02210653292 989.766657617536 868.885565042496 864.245975017548 837.84469127655 0 31.0433707237244 1959 179602.470230594 179602.470230594 155220712 155220712 118618.748554679 118618.748554679 102515776 102515776 1180.95902442724 2602177.61938828 33198.3889297136 2568979.23045857 36662 80774087 1030727 79743360 0 0 0 0 861.930700540543 1688997694.81944 417533
334848 245.25 1020.333074748 989.819912837009 869.945265054703 865.305675029755 838.890396118164 0 31.0572309494019 1962 179657.224592517 179657.224592517 155458416 155458416 118654.911163583 118654.911163583 102672768 102672768 1181.26404187905 2601056.57393262 33235.0782773916 2567821.49565523 36688 80775687 1032327 79743360 0 0 0 0 862.980014324188 1688997695.87914 418172
335360 245.625 1020.72943048162 989.870019186314 870.931844949722 866.292254924774 839.859509706497 0 31.0749320983887 1965 179727.013735705 179727.013735705 155696120 155696120 118701.003518644 118701.003518644 102829760 102829760 1181.43678975671 2599645.13023244 33267.0522478796 2566378.07798456 36714 80777262 1033902 79743360 0 0 0 0 863.955798625946 1688997696.86572 418811
335872 246 1020.99729597324 989.926148661866 872.026803970337 867.387213945389 840.886360645294 0 31.1958572864532 1968 179774.178697794 179774.178697794 155933824 155933824 118732.153695874 118732.153695874 102986752 102986752 1181.61452025345 2601471.21716961 33245.7373581267 2568225.47981148 36860 81265093 1035493 80229600 0 0 0 0 865.040107727051 1688997697.96068 419450
336384 246.375 1020.14698810528 990.027662749126 874.07312297821 869.433532953262 842.866400718689 0 31.2090463638306 1971 179624.459007834 179624.459007834 156171528 156171528 118633.27107898 118633.27107898 103143744 103143744 1181.8607444025 2604130.90885265 33223.2905262476 2570907.61832641 36886 81266611 1037011 80229600 0 0 0 0 867.076291799545 1688997700.007 420089
336896 246.75 1020.60680756979 990.074448308419 875.004154920578 870.36456489563 843.784860134125 0 31.2218356132507 1974 179705.422656718 179705.422656718 156409232 156409232 118686.743654812 118686.743654812 103300736 103300736 1182.21760781141 2603133.36851107 33261.0972510045 2569872.27126006 36912 81268206 1038606 80229600 0 0 0 0 867.996985197067 1688997700.93803 420728
337408 247.125 1020.98831782117 990.125092369706 876.001176118851 871.361586093903 844.766912937164 0 31.2368831634521 1977 179772.59785138 179772.59785138 156646936 156646936 118731.109623245 118731.109623245 103457728 103457728 1182.48347288229 2601936.42242378 33295.710993745 2568640.71143004 36938 81269788 1040188 80229600 0 0 0 0 868.983507156372 1688997701.93505 421367
337920 247.5 1021.21520620233 990.18283514395 877.129535913467 872.489945888519 845.827084779739 0 31.368762254715 1980 179812.547685272 179812.547685272 156884640 156884640 118757.494557123 118757.494557123 103614720 103614720 1182.65498896064 2603741.46586179 33274.391054882 2570467.07480691 37084 81757624 1041784 80715840 0 0 0 0 870.101106882095 1688997703.06341 422006
