# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on Jul 10 2023 at 16:12:19+0200
# parameter filename: "TOV_90superprecise.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_90superprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-14.12.11-54888
# Run ID: run-TOV_90superprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-14.12.11-54888
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
793600 193.75 93.4241244472081 93.5123201033736 7471.94508004189 7465.95169210434 7271.50433397293 0 200.459959030151 4650 507750.566348966 507750.566348966 3790841200 3790841200 415895.967192471 415895.967192471 3105059200 3105059200 433.34502441993 5532294.33010853 12199.9296448376 5520094.40046369 86864 1108897420 2445580 1106451840 0 0 0 0 7455.66822075844 1689005805.86859 990716
794112 193.875 93.4266299871999 93.5116143121193 7476.56147003174 7470.56808209419 7276.02691817284 0 200.55370593071 4653 507764.1837027 507764.1837027 3793286904 3793286904 415907.121099285 415907.121099285 3107062464 3107062464 433.271968319623 5529714.37450955 12202.1565726075 5517512.21793694 86890 1108899015 2447175 1106451840 0 0 0 0 7460.27385902405 1689005810.48498 991355
794624 194 93.4288485778471 93.5109271770198 7481.20057106018 7475.20718312263 7280.51319861412 0 200.764905929565 4656 507776.241516078 507776.241516078 3795732608 3795732608 415916.997594339 415916.997594339 3109065728 3109065728 433.370565073176 5532486.04268024 12200.9021801215 5520285.14050012 87036 1111752291 2448771 1109303520 0 0 0 0 7464.90268373489 1689005815.12408 991994
795136 194.125 93.4163704693966 93.5099644177614 7487.01621603966 7481.02282810211 7286.17700839043 0 200.863393783569 4659 507708.424272189 507708.424272189 3798178312 3798178312 415861.448826679 415861.448826679 3111068992 3111068992 433.471138524148 5535540.67461617 12199.2265787023 5523341.44803746 87062 1111753825 2450305 1109303520 0 0 0 0 7470.70798969269 1689005820.93973 992633
795648 194.25 93.419023695947 93.509215762464 7491.62075090408 7485.62736296654 7290.68231916428 0 201.010625839233 4662 507722.844287272 507722.844287272 3800624016 3800624016 415873.260189417 415873.260189417 3113072256 3113072256 433.386481849147 5532815.2726881 12201.2697062087 5520614.00298189 87088 1111755442 2451922 1109303520 0 0 0 0 7475.30210709572 1689005825.54426 993272
796160 194.375 93.4182952110733 93.508425906225 7496.4961681366 7490.50278019905 7295.3917350769 0 201.125365018845 4665 507718.885046451 507718.885046451 3803069720 3803069720 415870.017194923 415870.017194923 3115075520 3115075520 433.158029759313 5528256.13580584 12199.1144733831 5516057.02133246 87114 1111757038 2453518 1109303520 0 0 0 0 7480.16695737839 1689005830.41968 993911
796672 194.5 93.4191214621299 93.507676280735 7501.2469189167 7495.25353097916 7299.98731899261 0 201.336805820465 4668 507723.375636482 507723.375636482 3805515424 3805515424 415873.695414916 415873.695414916 3117078784 3117078784 433.251382954598 5530956.61235473 12197.7535527546 5518758.85880198 87260 1114610327 2455127 1112155200 0 0 0 0 7484.90705537796 1689005835.17043 994550
797184 194.625 93.4121726688665 93.506763311156 7506.62183904648 7500.62845110893 7305.21117067337 0 201.429888486862 4671 507685.609655416 507685.609655416 3807961128 3807961128 415842.761487387 415842.761487387 3119082048 3119082048 433.353410248917 5534025.00971404 12196.3549391011 5521828.65477494 87286 1114611897 2456697 1112155200 0 0 0 0 7490.27170848846 1689005840.54535 995189
797696 194.75 93.4150837643542 93.5060134446356 7511.20530605316 7505.21191811562 7309.70065259933 0 201.523803710938 4674 507701.431161814 507701.431161814 3810406832 3810406832 415855.720804701 415855.720804701 3121085312 3121085312 433.280316377437 5531451.86920164 12198.6860247039 5519253.18317694 87312 1114613509 2458309 1112155200 0 0 0 0 7494.84482455254 1689005845.12882 995828
798208 194.875 93.4182548129128 93.5052961340358 7515.76759004593 7509.77420210838 7314.16918969154 0 201.617489337921 4677 507718.665486578 507718.665486578 3812852536 3812852536 415869.837354522 415869.837354522 3123088576 3123088576 433.207802475007 5528887.53105502 12200.9003825238 5516686.6306725 87338 1114615103 2459903 1112155200 0 0 0 0 7499.39674139023 1689005849.6911 996467
798720 195 93.4208673411973 93.5046031224193 7520.37448906898 7514.38110113144 7318.62328767776 0 201.829013586044 4680 507732.864310746 507732.864310746 3815298240 3815298240 415881.46754088 415881.46754088 3125091840 3125091840 433.305969913319 5531645.78601893 12199.6943910497 5519446.09162788 87484 1117468389 2461509 1115006880 0 0 0 0 7503.99130558968 1689005854.298 997106
799232 195.125 93.4106821066307 93.5036583607544 7526.01127195358 7520.01788401604 7324.10867619514 0 201.923673868179 4683 507677.508602034 507677.508602034 3817743944 3817743944 415836.125954795 415836.125954795 3127095104 3127095104 433.407008321451 5534696.99981952 12198.0155368907 5522498.98428263 87510 1117469913 2463033 1115006880 0 0 0 0 7509.61960363388 1689005859.93478 997745
799744 195.25 93.4142053828858 93.5029351342293 7530.54489612579 7524.55150818825 7328.54522252083 0 202.020215749741 4686 507696.657248323 507696.657248323 3820189648 3820189648 415851.81051587 415851.81051587 3129098368 3129098368 433.327432851102 5532045.1367924 12200.1781290969 5519844.9586633 87536 1117471529 2464649 1115006880 0 0 0 0 7514.14282798767 1689005864.46841 998384
800256 195.375 93.4169523269797 93.5022339518514 7535.14074802399 7529.14736008644 7333.04597973824 0 202.113901376724 4689 507711.586608674 507711.586608674 3822635352 3822635352 415864.039080788 415864.039080788 3131101632 3131101632 433.252185312376 5529449.9332113 12202.3099406174 5517247.62327068 87562 1117473125 2466245 1115006880 0 0 0 0 7518.72825837135 1689005869.06426 999023
800768 195.5 93.4189775331187 93.5015442976664 7539.79453396797 7533.80114603043 7337.54600548744 0 202.333779096603 4692 507722.593397019 507722.593397019 3825081056 3825081056 415873.054686457 415873.054686457 3133104896 3133104896 433.348023139943 5532174.75749255 12201.0479806164 5519973.70951193 87708 1120326418 2467858 1117858560 0 0 0 0 7523.3707253933 1689005873.71805 999662
801280 195.625 93.4090911731282 93.5006137719274 7545.40942502022 7539.41603708267 7343.00184774399 0 202.426480293274 4695 507668.862041076 507668.862041076 3827526760 3827526760 415829.043599656 415829.043599656 3135108160 3135108160 433.432390133661 5535009.0301761 12199.1875661365 5522809.84260997 87734 1120327988 2469428 1117858560 0 0 0 0 7528.9760389328 1689005879.33294 1000301
801792 195.75 93.4104652094292 93.499860733578 7550.11597013474 7544.12258219719 7347.61237812042 0 202.523357152939 4698 507676.329787915 507676.329787915 3829972464 3829972464 415835.160394005 415835.160394005 3137111424 3137111424 433.355275958747 5532392.67440163 12201.408258602 5520191.26614303 87760 1120329605 2471045 1117858560 0 0 0 0 7533.67215919495 1689005884.03948 1000940
802304 195.875 93.4143127542862 93.499169287882 7554.62249207497 7548.62910413742 7352.02409958839 0 202.617992401123 4701 507697.240800908 507697.240800908 3832418168 3832418168 415852.288500894 415852.288500894 3139114688 3139114688 433.280831711525 5529811.79786139 12203.556847885 5517608.24101351 87786 1120331203 2472643 1117858560 0 0 0 0 7538.16834259033 1689005888.546 1001579
802816 196 93.4093505906432 93.4983744750764 7559.84100103378 7553.84761309624 7357.08591079712 0 202.83774805069 4704 507670.271948752 507670.271948752 3834863872 3834863872 415830.198448032 415830.198448032 3141117952 3141117952 433.370130917241 5532449.39838832 12202.0956273512 5520247.30276097 87932 1123184482 2474242 1120710240 0 0 0 0 7543.07352685928 1689005893.76451 1002218
803328 196.125 93.3978305509388 93.4973476148563 7565.59082007408 7559.59743213654 7362.67913341522 0 202.931434631348 4707 507607.661710563 507607.661710563 3837309576 3837309576 415778.91471288 415778.91471288 3143121216 3143121216 433.459508657432 5535343.04255393 12200.1499310484 5523142.89262288 87958 1123186015 2475775 1120710240 0 0 0 0 7549.11578035355 1689005899.51433 1002857
803840 196.25 93.400652271966 93.4965585845112 7570.18039107323 7564.18700313568 7367.17208552361 0 203.027538537979 4710 507622.997475903 507622.997475903 3839755280 3839755280 415791.476162106 415791.476162106 3145124480 3145124480 433.381283400225 5532716.55048349 12202.3184878734 5520514.23199561 87984 1123187630 2477390 1120710240 0 0 0 0 7553.69503426552 1689005904.1039 1003496
804352 196.375 93.401759339281 93.495768182582 7574.90863108635 7568.9152431488 7371.80573129654 0 203.122485876083 4713 507629.014273593 507629.014273593 3842200984 3842200984 415796.404491212 415796.404491212 3147127744 3147127744 433.307451991463 5530147.57131671 12204.4933999724 5517943.07791674 88010 1123189229 2478989 1120710240 0 0 0 0 7558.41283583641 1689005908.83214 1004135
804864 196.5 93.4030116115337 93.4949927496124 7579.62498497963 7573.63159704208 7376.36774706841 0 203.336730957031 4716 507635.820245276 507635.820245276 3844646688 3844646688 415801.979228816 415801.979228816 3149131008 3149131008 433.401540359785 5532842.58684644 12203.1669105104 5520639.41993592 88156 1126042514 2480594 1123561920 0 0 0 0 7563.118029356 1689005913.5485 1004774
805376 196.625 93.3926079845131 93.4939654535542 7585.28703093529 7579.29364299774 7381.87604832649 0 203.430198669434 4719 507579.277595901 507579.277595901 3847092392 3847092392 415755.665425528 415755.665425528 3151134272 3151134272 433.496750613442 5535806.63914118 12201.6420557455 5523604.99708544 88182 1126044087 2482167 1123561920 0 0 0 0 7568.77012109756 1689005919.21054 1005413
805888 196.75 93.3951390406956 93.4931645827016 7589.89986610413 7583.90647816658 7386.39505267143 0 203.523643493652 4722 507593.033627523 507593.033627523 3849538096 3849538096 415766.932922711 415766.932922711 3153137536 3153137536 433.424637541423 5533262.17206368 12203.9668649971 5521058.20519869 88208 1126045704 2483784 1123561920 0 0 0 0 7573.37264323235 1689005923.82338 1006052
806400 196.875 93.3992003737554 93.4924163271271 7594.38811898232 7588.39473104477 7390.78798437119 0 203.621840715408 4725 507615.106557545 507615.106557545 3851983800 3851983800 415785.012750068 415785.012750068 3155140800 3155140800 433.349418793444 5530679.44749013 12206.0823031703 5518473.36518696 88234 1126047302 2485382 1123561920 0 0 0 0 7577.85049104691 1689005928.31163 1006691
806912 197 93.4002740751394 93.4916470138278 7599.11885809898 7593.12547016144 7395.35764837265 0 203.839756965637 4728 507620.942014811 507620.942014811 3854429504 3854429504 415789.792544133 415789.792544133 3157144064 3157144064 433.428914750825 5533184.57185372 12204.3935807995 5520980.17827292 88380 1128900587 2486987 1126413600 0 0 0 0 7582.57071566582 1689005933.04237 1007330
807424 197.125 93.3919672541309 93.4906727586443 7604.61263608932 7598.61924815178 7400.69907331467 0 203.932439804077 4731 507575.795291771 507575.795291771 3856875208 3856875208 415752.81308751 415752.81308751 3159147328 3159147328 433.52682772598 5536178.56330396 12202.6949367256 5523975.86836724 88406 1128902117 2488517 1126413600 0 0 0 0 7588.05404806137 1689005938.53615 1007969
807936 197.25 93.3943449153141 93.4898885364846 7609.23746705055 7603.24407911301 7405.23054122925 0 204.02601647377 4734 507588.717637252 507588.717637252 3859320912 3859320912 415763.397716515 415763.397716515 3161150592 3161150592 433.45587236316 5533652.88190676 12205.0415199187 5521447.84038685 88432 1128903731 2490131 1126413600 0 0 0 0 7592.66840744019 1689005943.16098 1008608
808448 197.375 93.3957073649797 93.4891073770221 7613.94476008415 7607.95137214661 7409.84429264069 0 204.119393587112 4737 507596.122411912 507596.122411912 3861766616 3861766616 415769.462930664 415769.462930664 3163153856 3163153856 433.38460273003 5531124.5688974 12207.2723850577 5518917.29651234 88458 1128905332 2491732 1126413600 0 0 0 0 7597.36529350281 1689005947.86827 1009247
808960 197.5 93.3980806875086 93.4883617371443 7618.56952190399 7612.57613396645 7414.31699442863 0 204.329488515854 4740 507609.02117725 507609.02117725 3864212320 3864212320 415780.028245291 415780.028245291 3165157120 3165157120 433.483007992067 5533867.43836681 12206.120682158 5521661.31768465 88604 1131758623 2493343 1129265280 0 0 0 0 7601.97954559326 1689005952.49303 1009886
809472 197.625 93.3924556438355 93.4874605276368 7623.8464050293 7617.85301709175 7419.4410173893 0 204.424318552017 4743 507578.449639891 507578.449639891 3866658024 3866658024 415754.987250872 415754.987250872 3167160384 3167160384 433.579569615302 5536840.23237815 12204.6391673084 5524635.59321084 88630 1131760194 2494914 1129265280 0 0 0 0 7607.24586844444 1689005957.76992 1010525
809984 197.75 93.3962119733974 93.4867263727585 7628.35820293427 7622.36481499672 7423.85901927948 0 204.51802945137 4746 507598.86490708 507598.86490708 3869103728 3869103728 415771.709294836 415771.709294836 3169163648 3169163648 433.507842992925 5534308.58633903 12206.933814533 5522101.6525245 88656 1131761803 2496523 1129265280 0 0 0 0 7611.74743270874 1689005962.28171 1011164
810496 197.875 93.4000676663007 93.4860286849371 7632.86152410507 7626.86813616753 7428.27016949654 0 204.610643625259 4749 507619.820203872 507619.820203872 3871549432 3871549432 415788.873674365 415788.873674365 3171166912 3171166912 433.439624903389 5531823.08297196 12209.2060281798 5519613.87694378 88682 1131763399 2498119 1129265280 0 0 0 0 7616.24028682709 1689005966.78504 1011803
811008 198 93.4015021543732 93.4853202366715 7637.56229805946 7631.56891012192 7432.81862139702 0 204.821132898331 4752 507627.616499909 507627.616499909 3873995136 3873995136 415795.25958173 415795.25958173 3173170176 3173170176 433.537198544806 5534551.75012909 12208.0156063666 5522343.73452272 88828 1134616679 2499719 1132116960 0 0 0 0 7620.93046522141 1689005971.48581 1012442
811520 198.125 93.3921821064837 93.4843906637108 7643.14227890968 7637.14889097214 7438.24067592621 0 204.921537876129 4755 507576.962992346 507576.962992346 3876440840 3876440840 415753.769545251 415753.769545251 3175173440 3175173440 433.622766763644 5537379.74949618 12205.9904050712 5525173.75909111 88854 1134618209 2501249 1132116960 0 0 0 0 7626.50006532669 1689005977.06579 1013081
812032 198.25 93.3953309839344 93.4836695820967 7647.70301604271 7641.70962810516 7442.70418572426 0 205.038221359253 4758 507594.076819405 507594.076819405 3878886544 3878886544 415767.787396001 415767.787396001 3177176704 3177176704 433.543937113873 5534761.36540609 12208.0989248198 5522553.26648127 88880 1134619823 2502863 1132116960 0 0 0 0 7631.05038666725 1689005981.62653 1013720
812544 198.375 93.3977349114264 93.4829636778927 7652.3244330883 7646.33104515076 7447.21108222008 0 205.132523536682 4761 507607.141919589 507607.141919589 3881332248 3881332248 415778.488954675 415778.488954675 3179179968 3179179968 433.428636525542 5531678.9336104 12209.0638634676 5519469.86974694 88906 1134621424 2504464 1132116960 0 0 0 0 7635.66096043587 1689005986.24795 1014359
813056 198.5 93.3997719540734 93.4822773655987 7656.97566604614 7650.9822781086 7451.70802593231 0 205.349362850189 4764 507618.213038145 507618.213038145 3883777952 3883777952 415787.5572529 415787.5572529 3181183232 3181183232 433.52181547297 5534347.73922486 12207.7693230671 5522139.96990179 89052 1137474710 2506070 1134968640 0 0 0 0 7640.3013985157 1689005990.89918 1014998
813568 198.625 93.3929870128478 93.4814178303491 7662.34985399246 7656.35646605492 7456.92631816864 0 205.444401979446 4767 507581.337576155 507581.337576155 3886223656 3886223656 415757.352745123 415757.352745123 3183186496 3183186496 433.61146347122 5537223.63135418 12206.0843220537 5525017.54703213 89078 1137476278 2507638 1134968640 0 0 0 0 7645.66467642784 1689005996.27337 1015637
814080 198.75 93.3932216526414 93.4806727930853 7667.14895510674 7661.15556716919 7461.62753343582 0 205.540843725204 4770 507582.612819448 507582.612819448 3888669360 3888669360 415758.397290571 415758.397290571 3185189760 3185189760 433.531450277087 5534594.21773249 12208.1288636546 5522386.08886884 89104 1137477890 2509250 1134968640 0 0 0 0 7650.45329880714 1689006001.07247 1016276
814592 198.875 93.3957018227277 93.4799735149239 7671.7637181282 7665.77033019066 7466.14710617065 0 205.635751724243 4773 507596.092290339 507596.092290339 3891115064 3891115064 415769.438258233 415769.438258233 3187193024 3187193024 433.457195658881 5532039.73244552 12210.2342612197 5519829.4981843 89130 1137479487 2510847 1134968640 0 0 0 0 7655.05756807327 1689006005.68723 1016915
815104 199 93.3956385583368 93.4792508168292 7676.58712291718 7670.59373497963 7470.81705141068 0 205.848792552948 4776 507595.748454841 507595.748454841 3893560768 3893560768 415769.156624284 415769.156624284 3189196288 3189196288 433.551873442304 5534724.04738909 12208.9815180953 5522515.065871 89276 1140332769 2512449 1137820320 0 0 0 0 7659.87028026581 1689006010.51063 1017554
815616 199.125 93.3856922341347 93.4783066875443 7682.22282791138 7676.22943997383 7476.30051803589 0 205.941242933273 4779 507541.691199538 507541.691199538 3896006472 3896006472 415724.878594937 415724.878594937 3191199552 3191199552 433.648981764018 5537690.76643277 12207.2931365229 5525483.47329625 89302 1140334295 2513975 1137820320 0 0 0 0 7665.49567532539 1689006016.14634 1018193
816128 199.25 93.3875107460938 93.4775493188527 7686.89198207855 7680.89859414101 7480.87512326241 0 206.036166191101 4782 507551.574626144 507551.574626144 3898452176 3898452176 415732.974060584 415732.974060584 3193202816 3193202816 433.576167083075 5535157.15438442 12209.534765525 5522947.61961889 89328 1140335908 2515588 1137820320 0 0 0 0 7670.15444231033 1689006020.81549 1018832
816640 199.375 93.3921537628961 93.4768717252767 7691.32851600647 7685.33512806892 7485.21600413322 0 206.131933927536 4785 507576.808947845 507576.808947845 3900897880 3900897880 415753.643368165 415753.643368165 3195206080 3195206080 433.501096987981 5532596.12255506 12211.6021833157 5520384.52037174 89354 1140337506 2517186 1137820320 0 0 0 0 7674.58060908318 1689006025.25203 1019471
817152 199.5 93.3955207915937 93.4762116599735 7695.8696680069 7689.87628006935 7489.60325193405 0 206.345701217651 4788 507595.108404631 507595.108404631 3903343584 3903343584 415768.632362336 415768.632362336 3197209344 3197209344 433.594579780814 5535261.6617762 12210.3493528027 5523051.3124234 89500 1143190798 2518798 1140672000 0 0 0 0 7679.11020326614 1689006029.79318 1020110
817664 199.625 93.3854543404063 93.4752926593463 7701.5173330307 7695.52394509315 7495.09762644768 0 206.438607692719 4791 507540.398271442 507540.398271442 3905789288 3905789288 415723.819563955 415723.819563955 3199212608 3199212608 433.689212536468 5538192.88344062 12208.8633964141 5525984.02004421 89526 1143192372 2520372 1140672000 0 0 0 0 7684.74867916107 1689006035.44085 1020749
818176 199.75 93.385891605316 93.4745437238387 7706.30001497269 7700.30662703514 7499.78518176079 0 206.534025192261 4794 507542.774761528 507542.774761528 3908234992 3908234992 415725.766135182 415725.766135182 3201215872 3201215872 433.615341848677 5535649.66845264 12211.074433634 5523438.59401901 89552 1143193984 2521984 1140672000 0 0 0 0 7689.52057528496 1689006040.22353 1021388
818688 199.875 93.3871095083128 93.4738127809187 7711.01824402809 7705.02485609055 7504.40621232986 0 206.631287574768 4797 507549.393939819 507549.393939819 3910680696 3910680696 415731.187871246 415731.187871246 3203219136 3203219136 433.537191729617 5533053.18477157 12213.0351231702 5520840.1496484 89578 1143195581 2523581 1140672000 0 0 0 0 7694.22828698158 1689006044.94176 1022027
819200 200 93.3836111393431 93.4730267752 7716.1257250309 7710.13233709335 7509.35833120346 0 206.850519418716 4800 507530.38066208 507530.38066208 3913126400 3913126400 415715.614189878 415715.614189878 3205222400 3205222400 433.627364258542 5535672.90670232 12211.693310345 5523461.21339198 89724 1146048865 2525185 1143523680 0 0 0 0 7699.04497122765 1689006050.04924 1022666
819712 200.125 93.3723028015835 93.4719952408674 7721.87891697884 7715.88552904129 7514.95323681831 0 206.945239305496 4803 507468.92100232 507468.92100232 3915572104 3915572104 415665.272887803 415665.272887803 3207225664 3207225664 433.711272232521 5538462.73266301 12209.6397027188 5526253.0929603 89750 1146050388 2526708 1143523680 0 0 0 0 7705.0679693222 1689006055.80243 1023305
820224 200.25 93.3744666813349 93.4712013320045 7726.51941204071 7720.52602410316 7519.49753332138 0 207.040980815887 4806 507480.681467572 507480.681467572 3918017808 3918017808 415674.905826484 415674.905826484 3209228928 3209228928 433.635326639599 5535896.9355783 12211.7720872753 5523685.16349102 89776 1146052000 2528320 1143523680 0 0 0 0 7709.6979637146 1689006060.44292 1023944
820736 200.375 93.3770308708414 93.4704300128617 7731.12657403946 7725.13318610191 7524.01091337204 0 207.135694742203 4809 507494.617575423 507494.617575423 3920463512 3920463512 415686.320823212 415686.320823212 3211232192 3211232192 433.564510335098 5533397.94444757 12213.9049835643 5521184.03946401 89802 1146053592 2529912 1143523680 0 0 0 0 7714.29465341568 1689006065.05009 1024583
821248 200.5 93.3804858771968 93.4697077097275 7735.65974402428 7729.66635608673 7528.39027476311 0 207.355663061142 4812 507513.395181786 507513.395181786 3922909216 3922909216 415701.701467326 415701.701467326 3213235456 3213235456 433.657693631385 5536052.54112053 12212.6621398853 5523839.87898064 89948 1148906886 2531526 1146375360 0 0 0 0 7718.817248106 1689006069.58326 1025222
821760 200.625 93.3699733130412 93.4686993103179 7741.34956693649 7735.35617899895 7533.9202105999 0 207.501149177551 4815 507456.260470218 507456.260470218 3925354920 3925354920 415654.902708836 415654.902708836 3215238720 3215238720 433.738028160327 5538792.86563314 12210.8029679749 5526582.06266517 89974 1148908459 2533099 1146375360 0 0 0 0 7724.49672031403 1689006075.27308 1025861
822272 200.75 93.3712728385235 93.4678923326972 7746.06137704849 7740.06798911095 7538.48528456688 0 207.594928264618 4818 507463.323258374 507463.323258374 3927800624 3927800624 415660.687803538 415660.687803538 3217241984 3217241984 433.556672755904 5534885.27153853 12209.9658477023 5522675.30569082 90000 1148910074 2534714 1146375360 0 0 0 0 7729.19819545746 1689006079.98489 1026500
822784 200.875 93.3731695485814 93.4671100706423 7750.72352290154 7744.73013496399 7543.05317902565 0 207.689704418182 4821 507473.631683653 507473.631683653 3930246328 3930246328 415669.131383487 415669.131383487 3219245248 3219245248 433.485101049392 5532380.90503019 12212.0710770128 5520168.83395318 90026 1148911667 2536307 1146375360 0 0 0 0 7733.84973144531 1689006084.64703 1027139
823296 201 93.3762969151738 93.466377096592 7755.28334593773 7749.28995800018 7547.45774936676 0 207.90473985672 4824 507490.628601396 507490.628601396 3932692032 3932692032 415683.053474397 415683.053474397 3221248512 3221248512 433.575081639329 5534990.68921084 12210.7288123839 5522779.96039846 90172 1151764948 2537908 1149227040 0 0 0 0 7738.39888691902 1689006089.20686 1027778
823808 201.125 93.3677317093688 93.4654124378433 7760.81388902664 7754.8205010891 7552.83493757248 0 207.999269247055 4827 507444.0775834 507444.0775834 3935137736 3935137736 415644.923766749 415644.923766749 3223251776 3223251776 433.668885093299 5537898.17645966 12209.0047201706 5525689.17173949 90198 1151766478 2539438 1149227040 0 0 0 0 7743.91918063164 1689006094.7374 1028417
824320 201.25 93.370917348305 93.4646480052377 7765.36879706383 7759.37540912628 7557.28672361374 0 208.101737976074 4830 507461.391205375 507461.391205375 3937583440 3937583440 415659.105268522 415659.105268522 3225255040 3225255040 433.578916742391 5535161.44328631 12210.7106963708 5522950.73258994 90224 1151768088 2541048 1149227040 0 0 0 0 7748.46284246445 1689006099.29231 1029056
824832 201.375 93.372301650391 93.4638842000977 7770.07317590714 7764.07978796959 7561.89303803444 0 208.19967675209 4833 507468.914745706 507468.914745706 3940029144 3940029144 415665.267763042 415665.267763042 3227258304 3227258304 433.499568797415 5532561.73604956 12212.620406442 5520349.11564312 90250 1151769686 2542646 1149227040 0 0 0 0 7753.15726947784 1689006103.99669 1029695
825344 201.5 93.3730295027563 93.4631241288212 7774.83203291893 7768.83864498138 7566.49442076683 0 208.417626619339 4836 507472.870548909 507472.870548909 3942474848 3942474848 415668.507941799 415668.507941799 3229261568 3229261568 433.584694894419 5535105.97096655 12211.1460034527 5522894.8249631 90396 1154622972 2544252 1152078720 0 0 0 0 7757.90562343597 1689006108.75554 1030334
825856 201.625 93.3609714366387 93.4620697877847 7780.6554210186 7774.66203308105 7572.16123747826 0 208.51341342926 4839 507407.336192162 507407.336192162 3944920552 3944920552 415614.829075659 415614.829075659 3231264832 3231264832 433.671570422989 5537921.01723824 12209.4581094509 5525711.55912879 90422 1154624541 2545821 1152078720 0 0 0 0 7763.71880125999 1689006114.57893 1030973
826368 201.75 93.3634092496556 93.4612676371114 7785.27229213715 7779.2789041996 7576.68148040771 0 208.61031460762 4842 507420.585456711 507420.585456711 3947366256 3947366256 415625.681482449 415625.681482449 3233268096 3233268096 433.595321146347 5535363.36728819 12211.5541853496 5523151.81310284 90448 1154626155 2547435 1152078720 0 0 0 0 7768.32529783249 1689006119.1958 1031612
826880 201.875 93.3653609808226 93.4604749714714 7789.92944693565 7783.93605899811 7581.24087023735 0 208.708873510361 4845 507431.192916093 507431.192916093 3949811960 3949811960 415634.369999748 415634.369999748 3235271360 3235271360 433.516780991758 5532777.80349818 12213.438034439 5520564.36546374 90474 1154627747 2549027 1152078720 0 0 0 0 7772.97199273109 1689006123.85296 1032251
827392 202 93.3672900197599 93.4597139037154 7794.5882999897 7788.59491205215 7585.74202871323 0 208.923233509064 4848 507441.677045526 507441.677045526 3952257664 3952257664 415642.957498098 415642.957498098 3237274624 3237274624 433.601229490569 5535309.85223878 12211.9632991853 5523097.8889396 90620 1157481028 2550628 1154930400 0 0 0 0 7777.62042593956 1689006128.51181 1032890
827904 202.125 93.3582452216759 93.4587109367764 7800.16302204132 7794.16963410378 7591.16627979279 0 209.016589164734 4851 507392.519492519 507392.519492519 3954703368 3954703368 415602.692790567 415602.692790567 3239277888 3239277888 433.700540136698 5538279.31261982 12210.4008538338 5526068.91176599 90646 1157482555 2552155 1154930400 0 0 0 0 7783.18494009972 1689006134.08653 1033529
828416 202.25 93.3615227679589 93.4579299276539 7804.70937299728 7798.71598505974 7595.61375069618 0 209.116461277008 4854 507410.332621529 507410.332621529 3957149072 3957149072 415617.283436072 415617.283436072 3241281152 3241281152 433.619790802872 5535668.04154896 12212.3742807147 5523455.66726824 90672 1157484170 2553770 1154930400 0 0 0 0 7787.7207505703 1689006138.63288 1034168
828928 202.375 93.3648883730374 93.4571797935004 7809.24804496765 7803.25465703011 7600.05396056175 0 209.213380336761 4857 507428.624341091 507428.624341091 3959594776 3959594776 415632.266092721 415632.266092721 3243284416 3243284416 433.539983970228 5533070.13096093 12214.2077165158 5520855.92324442 90698 1157485761 2555361 1154930400 0 0 0 0 7792.24906659126 1689006143.17156 1034807
829440 202.5 93.3674537282596 93.4564471336138 7813.85331010818 7807.85992217064 7604.50593519211 0 209.427641630173 4860 507442.566784488 507442.566784488 3962040480 3962040480 415643.686278863 415643.686278863 3245287680 3245287680 433.633333288234 5535712.27948082 12212.9737763607 5523499.30570446 90844 1160339044 2556964 1157782080 0 0 0 0 7796.84351801872 1689006147.77682 1035446
829952 202.625 93.3569625903702 93.4554416691748 7819.5509390831 7813.55755114555 7610.04883265495 0 209.55536031723 4863 507385.548522486 507385.548522486 3964486184 3964486184 415596.982903634 415596.982903634 3247290944 3247290944 433.7235627326 5538561.9638052 12211.4189857916 5526350.54481941 90870 1160340617 2558537 1157782080 0 0 0 0 7802.53097629547 1689006153.47445 1036085
830464 202.75 93.3593399540055 93.454654039989 7824.17205500603 7818.17866706848 7614.52424407005 0 209.666655063629 4866 507398.469250825 507398.469250825 3966931888 3966931888 415607.566208046 415607.566208046 3249294208 3249294208 433.546143860086 5534720.35228818 12210.6020977333 5522509.75019044 90896 1160342224 2560144 1157782080 0 0 0 0 7807.14170026779 1689006158.09557 1036724
